page_view_id,timestamp,user_id,content_id,latitude,longitude
1606,2019-12-28 15:56:51,630,1131,-49.04516606560307,157.63931534606513
1607,2019-01-01 10:25:10,284,154,-34.48705838033132,-138.69543408889402
1608,2019-05-11 04:49:21,771,1439,48.650297401203545,-73.91916041371871
1609,2019-08-03 14:46:32,784,1642,56.55623948699272,7.706718345589934
1610,2019-07-15 09:55:37,719,1370,-47.626789714045934,-102.25107114333242
1611,2019-09-20 00:29:11,234,1103,-44.934298380896955,128.23314512259356
1612,2019-02-19 08:13:43,9,650,11.473272675742052,146.0583980050081
1613,2019-07-26 09:07:26,218,934,-73.01393275036341,-23.514660309761354
1614,2019-07-03 23:44:12,844,1915,-17.663705419826556,49.0472057075265
1615,2019-05-26 01:14:12,344,1513,-61.85219645204113,89.2523426242002
1616,2019-01-03 05:41:19,49,1908,57.35202659410007,-175.65768787113143
1617,2019-02-24 11:20:25,474,185,57.55385806845297,178.87234472832307
1618,2019-08-02 13:58:34,301,1878,45.14941239454228,158.99477907200503
1619,2019-05-09 11:40:42,120,360,-36.44092857565728,-55.45309497206706
1620,2019-01-24 20:50:40,217,1742,53.02409952450759,30.88717389102402
1621,2019-06-18 21:57:45,617,803,-42.63453382746564,-109.31348693338256
1622,2019-09-25 05:46:01,178,1863,40.50976692272056,-23.297522192721573
1623,2019-07-11 02:43:19,676,787,45.40160295342909,-151.30037196224683
1624,2019-03-12 20:53:41,153,1191,22.156425957544016,164.5787917591254
1625,2019-07-03 14:56:43,437,275,87.59732609650555,89.94940721072703
1626,2019-01-28 12:54:52,802,706,-84.1399641756553,121.42960684146209
1627,2019-03-24 22:30:44,167,1199,53.2210694944192,-55.464438592088456
1628,2019-07-08 01:02:29,674,254,69.89084193624862,-76.08691154208627
1629,2019-02-14 09:14:57,645,1096,-10.120308245813703,-64.74981641889853
1630,2019-12-04 11:19:44,224,477,-56.46908676698947,-56.702264565936204
1631,2019-02-10 18:41:00,212,360,25.566656310829387,-119.34583169544666
1632,2019-06-01 00:30:07,317,1222,-74.64932533445345,107.94075130619814
1633,2019-11-22 02:40:14,74,592,28.12419455417148,-58.12179703492377
1634,2019-03-29 10:56:16,314,923,81.84681492022179,-109.92738965833873
1635,2019-08-15 14:07:57,860,948,70.03017364297119,-117.95004529648438
1636,2019-05-20 08:17:19,677,568,45.23060856225666,66.61518056748363
1637,2019-06-28 13:13:23,534,482,-41.239382794556434,108.85166712342487
1638,2019-09-08 20:24:19,453,1235,-57.990517608030245,122.58591141205449
1639,2019-07-14 00:14:40,925,838,-14.577679130641016,-118.18149141442032
1640,2019-05-02 14:38:05,937,1595,86.68232476928239,-22.194496364475583
1641,2019-11-07 07:48:52,707,247,16.774879753073975,-153.4163703665023
1642,2019-03-06 07:58:26,383,884,-74.47114727736428,68.19514512800288
1643,2019-06-15 15:52:01,442,1487,-86.13118642309924,0.3663136222497769
1644,2019-11-04 02:46:09,731,1465,37.01623919258056,76.09267078191499
1645,2019-07-12 16:42:06,41,1569,-14.551392802703532,41.13324278116693
1646,2019-06-03 16:42:51,988,648,10.642688917733196,-143.9902862644485
1647,2019-06-19 11:33:49,37,1338,41.85454608687289,-138.66041874158253
1648,2019-04-10 16:25:18,524,826,-64.80340911343058,126.21068533440672
1649,2019-07-14 12:15:28,613,1312,19.593380281763174,163.27885273379252
1650,2019-04-17 23:46:30,571,104,85.52666496523551,93.80861406441255
1651,2019-01-07 02:44:33,198,709,-44.05882366435323,-111.5984241067833
1652,2019-04-16 01:26:55,884,32,45.81602198451657,-26.165064433593216
1653,2019-07-05 11:22:46,272,665,-49.309298204350426,-71.4410173182107
1654,2019-04-23 20:03:06,770,977,-1.6832197863784586,-104.88159000590522
1655,2019-10-23 07:20:33,352,1852,-56.315502257665244,-49.56246864002054
1656,2019-05-21 05:41:13,775,483,-55.56190018271173,-160.73219454996166
1657,2019-08-14 00:04:38,529,422,-4.9004460990873895,-23.52139402491227
1658,2019-07-01 16:23:02,549,1442,-79.46183349871008,112.87334260422256
1659,2019-07-06 01:29:43,114,811,15.237429341003448,135.60090845781656
1660,2019-10-22 03:26:57,772,185,-49.7403191248963,115.17998571123303
1661,2019-10-13 12:01:06,610,992,57.61965283473049,61.14394608655519
1662,2019-10-11 00:07:35,953,1180,-53.00456096567483,81.9369081741383
1663,2019-03-09 16:36:03,682,1926,-48.53611482366928,6.9966283418405055
1664,2019-03-12 15:44:47,61,136,42.18329857395477,-79.85396049507104
1665,2019-10-01 06:38:22,805,579,58.24009915740805,-70.23053869373017
1666,2019-04-08 12:33:47,408,1852,49.80035538923639,168.9026642371274
1667,2019-06-19 16:31:03,920,1656,-46.928292463418046,-177.55633966762167
1668,2019-08-03 21:33:39,586,1701,-88.32555613083352,-45.94792365534593
1669,2019-08-09 15:10:06,575,1447,-53.01644834449948,-143.77516252595973
1670,2019-12-26 10:44:36,541,739,84.58453649462749,-25.24768813496982
1671,2019-09-26 04:37:59,404,1542,49.20689673181721,-50.037353987560834
1672,2019-03-08 16:17:04,749,1336,-78.51308767471573,-169.54263996012457
1673,2019-07-01 21:53:05,834,1138,38.3706945100065,79.69814355927463
1674,2019-07-25 12:19:19,258,1451,-88.72216284607485,105.69656584494908
1675,2019-12-10 22:14:01,210,800,-71.08881387565131,-106.27613846969155
1676,2019-10-30 08:08:37,85,37,-61.526940865136474,-63.853218133321576
1677,2019-02-08 20:48:04,724,1204,-15.445477969527417,-106.92944101145899
1678,2019-12-01 21:38:00,54,727,-10.460483302211358,54.49354239751747
1679,2019-07-08 02:07:03,808,176,32.567411998958434,72.45192174687816
1680,2019-10-05 08:29:48,695,71,-46.60336375825263,86.46649973953316
1681,2019-12-16 17:12:43,75,713,3.6300205145421387,87.71923932843964
1682,2019-08-04 21:28:55,786,657,82.04854704327377,78.06205973970845
1683,2019-10-12 11:21:10,794,1477,-45.60441572251493,-36.78031303697486
1684,2019-07-01 04:15:53,217,577,-82.89881761046213,51.14874511585677
1685,2019-06-10 03:56:17,874,509,44.197314718640655,123.21382168657374
1686,2019-07-22 23:12:57,926,1450,49.151133632005156,78.9546167167453
1687,2019-12-12 06:22:00,382,1799,-58.0990322610127,76.79358363511938
1688,2019-04-20 21:36:57,294,1848,5.329032360405378,-39.17062481859375
1689,2019-12-19 02:29:04,328,57,-42.1303894083408,-114.23482352981995
1690,2019-12-09 13:07:17,610,1561,-57.210895715173606,54.979587741678586
1691,2019-12-10 18:41:07,17,1248,80.7905964969689,-88.0838323353428
1692,2019-12-12 04:25:10,791,1678,78.21951571446317,131.2138236969156
1693,2019-04-09 03:16:19,603,263,41.54251370041382,-62.97548902768436
1694,2019-05-05 09:51:25,656,1316,-19.138390186407136,-54.86644716418333
1695,2019-11-03 02:29:54,852,1346,-49.0948019749353,-6.154102084563391
1696,2019-01-17 00:12:06,355,921,-64.94853050367382,-154.23494135745648
1697,2019-08-06 05:22:12,778,1281,26.335907396012516,-161.52185580661785
1698,2019-01-10 03:23:34,805,1919,47.83842973555156,64.66202722566774
1699,2019-05-27 20:28:03,459,1809,-50.954776358849884,-80.50425092061059
1700,2019-07-05 13:18:56,338,1885,-53.77755500705314,118.53056442467812
1701,2019-07-28 18:02:40,21,910,-19.86087867246792,-19.621387557475487
1702,2019-12-05 10:58:09,368,840,-16.858619490762536,-143.87907278624684
1703,2019-06-08 17:09:18,245,1317,-47.99616036864013,105.73058614448706
1704,2019-04-25 12:34:04,879,172,-11.364973645975468,6.950224633553404
1705,2019-07-16 19:13:03,870,237,-1.1737937999933479,-36.28016086052813
1706,2019-07-25 07:37:44,501,84,65.57908075718308,76.5049968682302
1707,2019-11-04 18:26:12,211,1463,89.84480967120638,173.16389784557168
1708,2019-06-30 16:54:27,667,677,39.66858457617852,91.47768802279
1709,2019-05-08 08:32:04,654,149,-17.69341736969149,177.73856212209841
1710,2019-06-17 14:01:08,896,243,64.53351132509593,-130.24483489352033
1711,2019-10-16 02:06:34,730,1587,-55.00272782260292,-46.64863475299546
1712,2019-02-14 00:12:41,915,1770,26.716933624849233,91.1940758865145
1713,2019-06-08 12:05:49,667,808,-3.704028897262347,-171.11896796559097
1714,2019-06-30 22:03:11,860,878,-74.59990371287157,-95.19500884210207
1715,2019-10-26 01:54:01,262,1390,47.85890572395266,8.89963239266001
1716,2019-03-17 22:09:03,979,136,58.74908186889752,-146.22299521380125
1717,2019-11-24 16:00:39,168,940,87.1809216241378,40.438179469196314
1718,2019-02-26 17:50:29,669,1782,42.95202634138633,117.19039352142323
1719,2019-03-11 17:12:02,511,1254,65.64889452086359,-145.17052291338064
1720,2019-02-23 07:16:35,896,416,41.088425523645554,-2.965578033063906
1721,2019-11-02 02:04:15,658,230,35.80370839699924,-50.147321903188185
1722,2019-07-16 00:40:46,772,520,88.91601162381062,100.59965958648428
1723,2019-03-13 17:31:01,279,811,66.36043614716843,-78.05405145746701
1724,2019-11-26 20:04:04,42,801,80.14999708293118,52.16080491627105
1725,2019-03-08 17:02:19,149,714,79.49032734007719,13.006242850833445
1726,2019-05-14 01:02:44,129,1456,-41.13795894445703,135.65601082553707
1727,2019-06-26 13:26:10,151,238,-65.06448330956631,53.752224151000746
1728,2019-07-25 17:25:13,237,1329,-19.180068191591204,-101.42258423814658
1729,2019-04-27 20:48:06,413,1662,9.49857393896599,-148.1830195173926
1730,2019-05-24 09:54:52,739,123,-71.8111183324913,-142.78367630479568
1731,2019-03-12 08:55:07,853,1654,-38.00893359953224,-74.03618651494457
1732,2019-11-27 02:29:56,507,938,-30.59675971437253,-149.74801908347223
1733,2019-12-14 06:48:45,192,741,21.740190448934598,-42.373016931866914
1734,2019-02-08 18:40:47,999,666,69.70427086207502,-23.71360868934417
1735,2019-05-04 19:11:25,483,596,70.94893062760971,57.17134792999988
1736,2019-01-02 17:29:54,158,1573,21.28641856465498,-8.532422663509095
1737,2019-04-08 17:43:40,798,1419,-58.02701204421564,8.701517066847515
1738,2019-05-25 19:00:42,132,1190,60.36235446905522,12.360789994315326
1739,2019-10-08 12:51:42,648,1649,-79.83494555619812,-7.05246169976337
1740,2019-12-17 23:12:15,368,173,-6.010803872479784,92.83214944834612
1741,2019-06-04 22:18:59,617,1489,-46.52325074203672,-89.7928150526592
1742,2019-06-25 20:47:48,277,180,-21.017072202522314,82.75092496948275
1743,2019-04-24 10:12:19,89,556,52.77546894756523,-2.1116479718056667
1744,2019-09-17 04:18:03,41,265,-57.330327736131835,0.09486002870198718
1745,2019-01-31 14:26:57,376,1625,7.864918445811568,-36.487600501989846
1746,2019-07-28 09:36:07,656,1197,-33.79438818733912,12.964415913908084
1747,2019-05-02 18:17:03,306,67,-12.313092375261888,27.915823772690857
1748,2019-08-22 14:02:16,989,882,15.93538652319485,-114.22234144299956
1749,2019-11-26 05:53:51,962,80,-56.518223298545294,-176.9973450656753
1750,2019-10-20 04:07:47,75,104,-62.4877503500101,16.586932524752797
1751,2019-08-14 10:36:44,502,369,6.0182714499664485,-84.2387422211801
1752,2019-08-14 05:10:19,880,1391,-19.359765470220452,-133.42948975918634
1753,2019-12-01 09:05:45,247,1652,-64.28981816037351,65.55105804052201
1754,2019-11-04 19:34:09,736,1703,-66.34448304477397,72.47790488821059
1755,2019-05-24 05:30:57,833,1701,80.73841595433544,41.433928062163176
1756,2019-11-21 13:47:04,7,977,34.87225282141456,149.83917486877266
1757,2019-06-15 05:16:18,700,1792,-26.09939266632709,-2.173918249181895
1758,2019-01-29 16:26:51,514,1983,-48.44062515637242,112.63862929742857
1759,2019-09-09 21:55:53,257,769,-9.60455206197463,-132.0192688552503
1760,2019-11-15 15:11:21,619,967,15.315611363465749,57.86318139934173
1761,2019-06-06 02:37:08,328,1822,83.57050664305382,-87.62206894106367
1762,2019-10-06 20:34:23,439,1651,-76.42754664768705,-142.2471625572288
1763,2019-11-13 11:44:26,954,654,64.46658077928589,-20.628637636627957
1764,2019-10-14 15:40:51,465,77,-9.24151572979926,161.225762776269
1765,2019-07-05 13:12:01,657,1017,52.987297118709535,56.07086171511369
1766,2019-03-03 23:11:34,12,1309,-46.87237291332118,129.4432891158682
1767,2019-09-21 08:13:20,829,760,-60.473048995029885,-162.80477495426658
1768,2019-04-06 16:08:37,860,1326,82.73591600453983,-21.088977542917434
1769,2019-06-14 17:12:04,488,1651,-19.79733533554345,-116.3691348628274
1770,2019-08-29 18:34:51,261,93,-14.255289599740692,51.25318320266547
1771,2019-05-12 21:10:10,48,1306,54.72624153919756,-89.23799418778333
1772,2019-03-27 13:49:50,205,767,72.60679885107612,-146.00832404974273
1773,2019-12-28 13:02:38,647,1240,60.98397756872407,148.79413788402655
1774,2019-04-29 04:07:26,68,179,39.907306216647356,64.64986407488024
1775,2019-12-10 23:38:01,980,748,57.29092493318663,-94.63256795899724
1776,2019-11-26 22:37:16,337,69,-53.045242541867296,-76.22516591273524
1777,2019-10-26 11:37:42,454,1818,81.0703568344932,-111.02668035003592
1778,2019-05-20 17:23:53,223,1117,44.463181332522595,34.426328317758845
1779,2019-01-03 21:45:27,426,1508,-63.17150127402115,88.4309449350838
1780,2019-10-27 00:22:50,915,1040,2.0920181512095724,38.57400353345429
1781,2019-04-13 05:09:31,943,98,37.65290609733603,-19.11654774314954
1782,2019-12-05 17:54:44,690,131,41.33767526071182,125.59399451440322
1783,2019-05-05 09:38:03,718,1544,-6.234823893973598,27.427749349477665
1784,2019-07-10 06:16:37,155,276,-6.301590664112652,-122.61088232318343
1785,2019-10-31 06:05:03,606,718,-55.85013009096701,1.4146899905627492
1786,2019-04-30 17:37:04,60,1712,73.99427421674702,-114.54741151235673
1787,2019-10-05 07:16:51,79,33,-77.48172585783163,34.00545740620947
1788,2019-01-14 11:02:36,505,1452,78.06045110173989,-4.944847790385751
1789,2019-12-31 15:00:33,888,723,-7.5277803097977625,-130.82708212785556
1790,2019-04-07 11:40:43,759,1786,-18.415847676663958,165.31671184777343
1791,2019-09-19 11:35:57,553,776,-30.114565941600667,-164.01883525315026
1792,2019-11-04 13:54:50,225,1985,77.23811082407667,-143.81507513587115
1793,2019-11-14 15:59:57,537,1674,1.925079424036852,105.03375472176486
1794,2019-02-27 10:45:55,643,838,-28.98630730620021,-173.77276612203195
1795,2019-05-14 02:40:21,119,1888,81.26177374115184,97.34619370806138
1796,2019-07-26 07:39:24,896,1213,32.182001587241814,124.85310576143587
1797,2019-08-10 10:58:40,137,706,32.97687052367719,171.12877559721
1798,2019-04-03 01:58:47,186,205,55.64298110338382,-9.298273876912589
1799,2019-10-13 10:42:01,699,615,-21.839956610362876,-129.2746769447939
1800,2019-08-05 21:32:00,808,748,73.53663141660923,100.37764867917787
1801,2019-04-24 16:41:46,570,997,16.448257448979177,-168.82265728316645
1802,2019-12-22 00:50:54,578,977,-23.981918877127654,75.50495315031571
1803,2019-05-08 05:47:59,748,1344,24.630923253337386,111.82684820698239
1804,2019-10-20 00:28:50,793,187,-77.84971608482132,-134.80942459407368
1805,2019-08-10 06:16:02,655,1769,-30.36415965776405,-20.383930126327186
1806,2019-02-16 23:36:34,628,166,28.660492025634667,-77.94273264500664
1807,2019-09-19 18:46:10,179,852,81.07289590253691,169.6500068757232
1808,2019-06-26 11:43:10,836,1996,37.76817363513585,-90.5718660915037
1809,2019-12-20 15:14:46,974,1565,-49.93875848252976,-155.98219620519646
1810,2019-02-21 07:06:25,683,1393,46.40006361681657,140.61279822098396
1811,2019-12-26 04:21:45,980,1916,-88.21424897614108,36.2641710251398
1812,2019-11-09 23:12:43,210,1982,42.645579203015075,128.83554798680365
1813,2019-03-20 07:56:30,626,557,-60.719042703127734,-23.134913117989782
1814,2019-09-29 17:54:15,934,546,-42.86580098175169,-45.302141263808466
1815,2019-06-19 22:31:20,957,1197,-45.07198350803924,53.923645243854935
1816,2019-08-31 00:36:32,968,231,60.45694273863742,52.08201573198335
1817,2019-11-02 21:11:22,336,110,51.50362860232258,24.474828803875283
1818,2019-04-11 17:52:13,868,816,60.273566139699625,-161.9395129900681
1819,2019-01-30 00:55:04,530,1300,-86.80057249379587,57.1900041270452
1820,2019-06-03 11:16:16,530,1264,46.89182314655491,74.23665541581971
1821,2019-06-06 17:38:01,165,1345,89.62524536509324,60.94552463448073
1822,2019-11-28 18:49:57,88,1736,83.59153902205674,-10.553959638245885
1823,2019-12-14 00:23:23,247,132,21.43318460018294,124.552021902469
1824,2019-09-23 03:19:42,512,358,-46.285063903317464,-28.092185047668238
1825,2019-12-17 15:45:19,627,165,-24.79487415885066,141.89406535216625
1826,2019-02-24 20:04:23,81,345,66.09271435894163,-139.39615060519426
1827,2019-09-24 17:11:10,887,1967,35.86039640882372,-79.75080437069428
1828,2019-05-18 10:55:00,570,782,-9.54563568437284,-52.944259489703484
1829,2019-10-07 03:26:54,987,504,-31.411992007713316,15.454650539779294
1830,2019-07-31 21:22:07,764,1682,57.995855122488734,-69.49876408859662
1831,2019-03-24 20:00:17,720,287,-72.22664986355879,172.63328271584442
1832,2019-03-05 03:25:38,142,1329,4.177894084220213,72.84335237610492
1833,2019-02-23 23:38:10,240,700,-83.76704081510746,144.29099392822377
1834,2019-07-23 22:00:34,860,99,60.99915597700337,178.69547358861251
1835,2019-08-22 15:50:33,875,1056,0.23886925224246625,155.2957412110419
1836,2019-01-12 16:07:25,102,961,70.23238776671928,72.14402919432717
1837,2019-06-24 07:24:02,297,274,89.92827581713789,-47.11128556904529
1838,2019-08-02 08:46:10,937,294,8.370837778411968,11.873435354982377
1839,2019-07-29 21:43:47,39,978,-71.11405869594691,-47.29591758784571
1840,2019-05-17 21:55:56,768,1358,75.49944196989026,142.75880148051988
1841,2019-06-03 16:32:09,116,35,-71.79731274666625,-137.35219186941168
1842,2019-11-11 09:54:05,786,783,73.67044372654229,-148.72920630397408
1843,2019-02-20 06:46:40,126,1437,77.0994669021419,-133.376380275054
1844,2019-11-26 22:33:24,985,603,28.891203224373186,27.27507375249894
1845,2019-01-18 22:25:54,498,119,-31.86605436656074,-105.30096453176469
1846,2019-05-11 02:03:03,606,227,86.40346451025505,-61.2680253770707
1847,2019-07-31 22:06:16,591,1989,-73.62014146366184,-161.97292309030968
1848,2019-01-02 12:50:04,880,799,-71.91982752779114,8.892989937361989
1849,2019-12-14 11:37:45,591,1534,73.1484474158745,-5.739300359693374
1850,2019-05-25 08:44:14,452,1466,36.99856646729944,-100.13146446082878
1851,2019-09-25 21:04:26,974,1795,16.945977957565105,-90.0096333395296
1852,2019-02-04 12:06:48,959,1347,-54.90864911291142,-61.99484883811665
1853,2019-01-21 02:08:26,78,804,85.31041288414733,-101.55884977360014
1854,2019-12-17 07:32:45,970,945,37.47135536593272,-164.20186709549336
1855,2019-02-21 08:51:08,770,1580,-49.878183647181324,117.25567008482864
1856,2019-07-11 21:59:05,928,670,32.434414813790454,-149.75685925638558
1857,2019-06-16 20:16:13,689,1501,19.58472722753079,125.68089234892813
1858,2019-05-03 20:37:15,476,420,71.08982366618372,-93.46117883019679
1859,2019-12-24 16:50:47,985,914,-84.75221706136787,-74.79199392349955
1860,2019-08-16 05:00:53,329,411,59.082797831195904,-101.95451804077393
1861,2019-10-07 23:59:56,251,133,-4.797590487313784,-76.18202645945243
1862,2019-02-08 12:38:41,290,1057,65.45320329576765,63.597703693944254
1863,2019-10-06 10:21:01,341,1494,-65.50403407484646,54.06802316671593
1864,2019-11-19 14:15:25,320,960,-50.782028714002685,167.29457758630275
1865,2019-03-06 18:47:23,191,1571,74.63186876642382,-20.945716620129588
1866,2019-06-12 01:38:56,335,1326,41.638417544480575,-101.0283357686408
1867,2019-07-20 00:55:55,129,651,14.424391473797911,-154.3759910830664
1868,2019-05-11 06:31:01,326,818,17.736923293811685,-7.149751409407486
1869,2019-12-11 08:54:43,973,779,-89.64372844849139,91.97517196036546
1870,2019-09-19 12:48:57,904,1127,-22.592929728728762,-178.76425029761972
1871,2019-08-09 07:19:27,154,512,-62.51686446432693,175.65531856222992
1872,2019-02-22 18:54:21,817,85,-88.23115259935227,-146.3233909188105
1873,2019-12-16 18:43:54,232,791,-60.42849509567844,-79.90238303188984
1874,2019-05-07 18:26:03,100,1949,33.50276871075367,-153.62252979676782
1875,2019-06-29 18:31:53,825,936,-80.0809221540564,-155.949147105949
1876,2019-02-04 05:28:28,362,1285,-62.12052154423005,124.15367452557291
1877,2019-07-18 23:27:50,77,1333,-50.06432961056908,-50.47193006003087
1878,2019-07-19 20:31:56,366,1010,86.50622248714907,-58.59779607508811
1879,2019-10-01 12:19:41,139,219,-79.2597303924724,-14.56158504642957
1880,2019-03-28 10:49:57,590,672,-43.45250396883108,144.0135354490572
1881,2019-04-29 19:36:15,817,1180,58.94499847657184,119.20915035951714
1882,2019-12-29 06:52:25,556,914,64.39921667428538,-106.55544106736637
1883,2019-01-02 16:27:17,775,1602,-83.52922258910073,173.49730645597901
1884,2019-05-29 10:20:45,336,961,-58.114736492890415,114.07719025436143
1885,2019-07-09 03:03:41,635,834,83.21750459231137,171.85950360501118
1886,2019-12-24 05:55:30,377,1618,-82.12120668602655,-31.28884944030196
1887,2019-12-06 13:26:46,771,1450,29.102170151216768,-82.68832335314096
1888,2019-12-29 06:13:13,487,6,-55.08939031079687,169.77618479338247
1889,2019-11-10 09:28:18,830,1699,55.78934287714628,-134.34275752017524
1890,2019-02-06 19:14:17,530,767,16.501234578147816,25.956669376815768
1891,2019-06-14 21:43:32,282,657,57.22132125888723,140.33428025709736
1892,2019-03-28 02:47:37,520,688,35.486475819696906,105.67643620537643
1893,2019-03-21 02:15:21,248,578,69.82920061105608,-76.45949740940337
1894,2019-03-03 12:32:49,704,569,85.96264572829347,-6.4307663007001
1895,2019-05-24 20:44:45,713,1772,-73.80479684720339,27.731525672814684
1896,2019-05-19 07:48:50,400,1897,65.50633693676141,44.50849927411602
1897,2019-10-09 02:29:37,543,1354,89.15992927354961,156.33370566084426
1898,2019-04-07 02:15:53,507,1227,-24.5849944444694,69.12383331964978
1899,2019-08-23 19:09:30,39,1325,-75.62624977949945,-24.14400180350205
1900,2019-08-07 04:32:18,494,1498,2.3286983231000136,-13.158909045622238
1901,2019-08-29 19:33:18,105,1962,-4.465204394580297,10.516916755203738
1902,2019-10-24 12:37:24,974,1502,-69.55539474289608,122.8374689733846
1903,2019-09-16 01:29:36,247,382,22.87541638827895,-37.4786237406156
1904,2019-11-08 06:21:50,558,1652,85.93543817329223,-126.34204105032461
1905,2019-06-09 09:35:19,554,434,-42.13253407989175,-38.34427162971693
1906,2019-11-04 17:53:35,712,468,-80.56869925370574,-43.049914027369965
1907,2019-06-16 05:03:19,853,1740,-5.182122895976377,137.85841031919534
1908,2019-08-10 21:02:44,587,644,-52.869590245011096,121.76966896866065
1909,2019-11-28 03:16:06,660,622,-18.994843843959245,1.219172801943472
1910,2019-11-15 01:22:42,302,1782,58.831009781108605,-147.05898656346181
1911,2019-08-12 17:48:47,447,782,22.034530752415648,78.50621919901494
1912,2019-10-18 14:37:35,134,486,-63.2659189299887,71.68265016966194
1913,2019-01-23 07:11:18,388,554,63.56258016541665,91.02455336689576
1914,2019-04-03 19:50:16,687,257,38.38228785285395,-27.65559905733403
1915,2019-12-27 05:26:47,754,1307,70.96245287281255,42.027366989643355
1916,2019-03-18 00:56:21,698,1938,-62.77648165842933,-154.01742350405243
1917,2019-03-20 01:10:00,482,761,-30.197283704499156,-160.15183661098604
1918,2019-05-23 23:32:18,207,693,-58.44655693793413,-148.32874465881727
1919,2019-04-06 06:30:37,460,1016,-15.197039295093461,-171.8282792390782
1920,2019-08-07 03:09:19,620,344,53.218229302770055,127.90022551701736
1921,2019-01-29 19:05:38,111,1040,-42.66583243157644,-23.349540259769128
1922,2019-01-08 09:18:27,63,1697,74.31256689583114,126.93531806932538
1923,2019-04-26 05:43:04,809,1187,-89.09655197340673,82.25681297772564
1924,2019-07-17 15:04:25,615,255,34.808422355461616,161.23023928928842
1925,2019-01-30 19:22:30,287,1175,-42.48022588709283,77.03883819234557
1926,2019-03-07 19:11:22,337,847,35.75535532977055,-131.7676958520205
1927,2019-06-15 20:17:49,462,134,-14.69470048357924,113.34279040548819
1928,2019-02-12 15:34:27,623,720,-28.379350540077432,-52.17136298112793
1929,2019-08-17 10:26:53,438,5,73.25938149202477,-99.81077827361011
1930,2019-04-20 18:19:21,239,490,43.75435508764883,-169.88303081707528
1931,2019-06-04 03:32:27,448,316,16.012999913098383,-133.25713478769086
1932,2019-01-21 00:21:05,564,822,55.46048578754548,-166.86798629004144
1933,2019-08-15 15:40:25,748,1824,3.187036292035998,-9.921647017891672
1934,2019-10-09 08:54:05,795,1769,-87.51572952575555,-73.58879368085591
1935,2019-11-06 22:01:08,889,612,2.9514423426064553,112.69124798173902
1936,2019-03-17 16:34:08,778,818,-6.8762036700190095,-75.56215252231875
1937,2019-06-21 17:30:48,981,62,-70.47706280526795,-67.78728418099845
1938,2019-05-10 23:17:04,712,1520,-3.0247388198902883,13.420280326323109
1939,2019-02-13 18:19:47,552,264,17.038849962516792,-82.04829319819935
1940,2019-08-03 05:12:15,809,1892,-59.873431431973984,-114.74906527573677
1941,2019-04-04 07:19:54,513,1414,-20.16756315872,157.07311113046637
1942,2019-07-08 05:55:54,148,1272,7.391501749551722,-19.642379442094835
1943,2019-08-15 08:55:53,443,996,-37.71141363328272,150.35772167169165
1944,2019-08-08 23:45:49,463,1823,-26.863977507266938,0.9527609968581032
1945,2019-10-29 22:18:11,597,62,40.444829293729896,-40.80973288851024
1946,2019-06-19 23:50:35,125,743,-83.79229578690662,-62.23222750166225
1947,2019-08-27 06:39:13,996,341,-85.17550452777293,-122.56524999243723
1948,2019-02-26 20:02:06,937,881,85.8444730335147,70.71777792622717
1949,2019-11-08 11:40:54,838,1095,87.68294903514618,98.32903809427387
1950,2019-09-02 13:22:54,611,1336,-54.09247158704359,11.669926725255351
1951,2019-07-06 03:32:47,735,256,-18.989588591641763,-18.99832933410056
1952,2019-12-27 20:41:27,375,1431,24.11707782469773,55.130395513736886
1953,2019-01-14 18:14:39,246,679,52.52500423976349,177.2602996838018
1954,2019-01-09 09:21:13,97,1165,61.071016355896575,1.1302730602409383
1955,2019-03-31 00:07:53,722,1757,-27.960140947808704,12.210581424082307
1956,2019-11-09 21:57:28,510,911,-5.874671757044936,-111.70464301990482
1957,2019-07-04 12:20:26,784,283,18.054287100921414,-153.15174693673436
1958,2019-04-30 15:46:49,371,238,87.89096299119956,15.145181815755507
1959,2019-03-14 13:19:20,236,210,-74.72414326691913,-19.111985424302986
1960,2019-12-18 06:47:59,253,1161,64.51332076919667,-1.5130139654216919
1961,2019-12-21 08:40:55,135,954,45.52634773577071,-104.66554457806679
1962,2019-01-17 20:22:09,828,1532,-28.8319320036046,-177.99431196953176
1963,2019-04-08 12:05:00,730,1116,-65.16693538711237,-174.45956250642334
1964,2019-04-29 06:18:03,116,1115,-59.813115856097355,172.87384767913227
1965,2019-11-10 20:30:42,870,460,-47.550220368674786,-74.2407490413839
1966,2019-09-04 01:07:30,733,1630,30.986413411078615,-59.51030087639565
1967,2019-03-09 13:16:06,653,1186,52.38440733553307,16.79119779003676
1968,2019-05-12 13:00:29,998,203,17.30907755430718,-132.14558762943824
1969,2019-07-23 10:26:26,957,981,-88.22185598321828,143.86400884723417
1970,2019-06-10 13:24:31,118,723,-42.865820443304976,-168.56210098501663
1971,2019-02-05 12:50:20,969,696,-3.7808929424518,-137.10577455086772
1972,2019-05-22 16:54:56,447,1447,-30.231991913147027,99.19469626126516
1973,2019-02-27 01:39:21,50,1299,40.7202699038738,-86.21266483110118
1974,2019-05-29 21:09:24,133,1173,-44.421891984767456,110.8032703585971
1975,2019-03-02 08:39:08,149,653,71.0550675222936,150.77192154699026
1976,2019-09-06 17:43:18,389,1780,-83.41401230610663,-105.99697169075561
1977,2019-08-19 03:27:32,392,1602,-48.68153945351515,65.97683961779626
