id,user_id,topic_id,created_at
2135,637,MOBL,16:54:11.000
2136,102,THG,13:16:02.000
2137,312,SRG,20:55:27.000
2138,342,JMF,3:54:49.000
2139,245,NRCIA,15:51:55.000
2140,228,FRME,22:24:23.000
2141,12,TWI,3:00:40.000
2142,542,AXSM,1:41:46.000
2143,480,AKO.B,12:02:33.000
2144,958,DTY,8:17:15.000
2145,786,VNO^G,0:54:13.000
2146,65,SRUN,3:14:59.000
2147,420,BNJ,16:29:02.000
2148,806,ETFC,0:50:01.000
2149,939,URBN,21:17:11.000
2150,8,EROS,10:09:43.000
2151,259,PSC,17:44:00.000
2152,957,CYTX,4:01:45.000
2153,492,SCLN,2:32:58.000
2154,780,CYTX,20:22:32.000
2155,405,DXJS,7:32:06.000
2156,60,IFGL,0:45:08.000
2157,80,HNNA,19:10:30.000
2158,870,ABR^A,7:12:13.000
2159,241,CYCC,12:15:38.000
2160,826,CNX,23:44:37.000
2161,683,AEM,14:46:49.000
2162,45,DE,2:40:44.000
2163,634,NEE^J,10:52:10.000
2164,183,PERI,0:44:49.000
2165,562,ASML,21:07:04.000
2166,368,SMED,10:32:19.000
2167,120,WSTG,1:58:42.000
2168,777,CMRE,19:01:00.000
2169,424,PENN,18:03:47.000
2170,778,ARRY,3:20:13.000
2171,331,PERI,18:56:00.000
2172,625,PBFX,13:27:20.000
2173,401,JTA,5:26:36.000
2174,104,HLNE,2:52:00.000
2175,963,PTSI,0:37:19.000
2176,453,ADC,5:40:05.000
2177,631,AMAG,8:32:18.000
2178,703,HBP,20:48:41.000
2179,99,C^P,20:49:55.000
2180,644,CEM,12:06:09.000
2181,536,PCN,5:30:27.000
2182,360,NLY^A,4:05:48.000
2183,367,EBSB,13:42:19.000
2184,669,PGTI,6:20:53.000
2185,887,XOXO,5:40:24.000
2186,457,VVI,20:58:24.000
2187,767,BOOT,23:45:35.000
2188,357,IPCC,11:42:54.000
2189,347,SNDX,19:39:54.000
2190,573,GWRS,5:29:44.000
2191,425,RADA,12:02:01.000
2192,755,FII,18:35:55.000
2193,851,MTG,0:53:06.000
2194,552,TOUR,9:40:51.000
2195,594,CEM,4:02:53.000
2196,292,THW,17:14:47.000
2197,31,WAC,15:13:20.000
2198,400,RILYL,13:01:12.000
2199,842,BLVDW,23:00:43.000
2200,949,TSC,15:00:31.000
2201,152,ANGO,22:59:48.000
2202,120,LGND,16:59:24.000
2203,114,IMRN,10:32:24.000
2204,406,HTA,14:27:19.000
2205,374,INN,12:40:35.000
2206,241,USB^M,19:52:38.000
2207,34,DEPO,0:07:28.000
2208,543,BOOT,9:10:12.000
2209,430,CLIR,10:58:02.000
2210,654,ELVT,13:08:23.000
2211,231,MUC,19:39:48.000
2212,318,CBM,9:41:47.000
2213,86,INSW,23:26:05.000
2214,428,ESPR,7:23:02.000
2215,697,ICHR,7:06:07.000
2216,29,TNDM,14:18:38.000
2217,303,IMKTA,22:28:31.000
2218,438,LADR,3:43:12.000
2219,796,FSC,20:02:39.000
2220,145,LORL,5:42:58.000
2221,386,RCII,1:44:19.000
2222,407,GFA,0:05:31.000
2223,207,HBP,17:05:37.000
2224,450,JMF,7:24:44.000
2225,910,CFBK,7:42:36.000
2226,576,CAE,13:41:20.000
2227,555,UBSH,17:25:47.000
2228,603,INSG,13:38:48.000
2229,401,KSS,6:25:09.000
2230,652,IAC,1:15:37.000
2231,253,WLDN,2:59:18.000
2232,463,NGHCZ,0:38:52.000
2233,470,VSTO,8:48:03.000
2234,192,CLNS^D,22:47:15.000
2235,445,PXI,17:40:29.000
2236,17,AUY,17:45:02.000
2237,371,HEBT,22:05:16.000
2238,652,SRF,13:05:39.000
2239,879,EBSB,1:58:35.000
2240,713,NMS,16:35:09.000
2241,59,EBSB,21:52:08.000
2242,921,BAC^D,7:29:54.000
2243,906,RCL,3:56:26.000
2244,666,SCHW^B,1:29:50.000
2245,434,HNNA,22:24:57.000
2246,297,WIA,19:24:28.000
2247,604,ECA,23:05:30.000
2248,177,NRCIA,7:55:07.000
2249,326,AMNB,9:44:27.000
2250,313,OMCL,10:38:24.000
2251,398,COE,10:05:30.000
2252,55,PPH,9:54:03.000
2253,262,EROS,11:30:37.000
2254,926,AXSM,0:48:31.000
2255,630,VVI,3:10:26.000
2256,294,CHK^D,6:15:36.000
2257,944,EMIF,4:24:27.000
2258,464,PBB,12:13:20.000
2259,510,PRLB,13:08:43.000
2260,113,IPCC,2:18:54.000
2261,604,GATX,12:16:38.000
2262,126,PAVMW,5:47:41.000
2263,717,HNNA,19:45:40.000
2264,450,NOV,16:36:48.000
2265,324,EV,23:58:28.000
2266,939,KSS,23:34:22.000
2267,115,AMMA,21:34:27.000
2268,634,KMX,8:49:31.000
2269,14,SHAK,13:04:15.000
2270,669,SNLN,17:50:25.000
2271,884,HIIQ,9:18:47.000
2272,877,BOOT,0:33:58.000
2273,572,ZSAN,21:22:33.000
2274,559,NYLD.A,0:50:59.000
2275,614,FWP,0:32:55.000
2276,692,DEA,8:55:31.000
2277,870,MYCC,0:28:23.000
2278,50,IDSA,12:49:40.000
2279,312,LORL,16:56:55.000
2280,66,FSC,9:18:11.000
2281,396,CCP,10:12:38.000
2282,45,SRF,13:54:47.000
2283,898,VALE.P,22:25:16.000
2284,43,TLP,11:54:45.000
2285,655,EGBN,10:46:24.000
2286,390,CMCO,19:29:31.000
2287,890,INSG,12:23:33.000
2288,277,AMH^F,1:56:59.000
2289,850,MYC,18:21:08.000
2290,395,SIG,6:01:15.000
2291,850,TLP,23:21:11.000
2292,223,CL,17:03:43.000
2293,144,CHRW,19:33:31.000
2294,38,VSDA,20:21:00.000
2295,689,MPO,1:54:43.000
2296,863,UBOH,6:32:50.000
2297,808,AGN^A,9:26:32.000
2298,918,DYNT,4:32:14.000
2299,13,HBP,6:59:17.000
2300,134,GHY,3:10:59.000
2301,136,CHRW,20:58:37.000
2302,426,PGTI,1:42:21.000
2303,308,GCH,16:08:26.000
2304,476,RARX,14:16:59.000
2305,87,BRK.B,14:05:35.000
2306,588,ABY,14:01:44.000
2307,310,TBBK,10:05:46.000
2308,297,KTF,22:41:25.000
2309,621,VEEV,20:23:58.000
2310,323,BNJ,8:09:45.000
2311,17,SBR,9:36:34.000
2312,518,HEP,20:52:30.000
2313,91,GLYC,14:17:24.000
2314,92,RADA,3:17:06.000
2315,95,EXAS,18:46:53.000
2316,931,HCN,20:54:35.000
2317,386,HCKT,23:10:26.000
2318,791,KMX,8:46:37.000
2319,645,RST,15:51:53.000
2320,593,EPR,18:50:59.000
2321,197,MACQ,8:38:50.000
2322,347,MACQ,17:57:21.000
2323,861,MPLX,12:23:47.000
2324,922,KTF,11:40:18.000
2325,845,FIV,5:29:58.000
2326,270,FWP,19:48:39.000
2327,736,PTSI,21:37:20.000
2328,113,PERI,5:00:37.000
2329,396,HONE,2:30:16.000
2330,320,NQ,19:54:12.000
2331,731,APA,14:42:13.000
2332,923,QTEC,14:55:05.000
2333,862,MPLX,9:11:35.000
2334,712,FORD,17:16:19.000
2335,722,DDR,18:22:25.000
2336,122,RST,17:15:40.000
2337,366,AMH^F,6:21:04.000
2338,712,CDR,1:37:51.000
2339,410,NMS,2:47:48.000
2340,991,VTVT,6:13:52.000
2341,378,NRCIA,11:57:36.000
2342,209,IOSP,7:10:58.000
2343,523,LBTYK,1:17:34.000
2344,52,SHI,3:40:10.000
2345,293,SCHW^B,2:33:28.000
2346,120,NRCIA,22:57:37.000
2347,637,SRUN,10:14:25.000
2348,108,CLAC,14:13:30.000
2349,18,BMRC,4:31:34.000
2350,102,TBI,11:07:17.000
2351,930,GMS,2:53:42.000
2352,994,AVGO,22:10:32.000
2353,413,VTVT,16:43:17.000
2354,456,UNM,10:17:35.000
2355,821,GG,3:44:56.000
2356,296,CPAAW,20:22:52.000
2357,257,DE,18:40:28.000
2358,7,CFBK,20:21:09.000
2359,11,BXMX,16:41:51.000
2360,900,LMAT,21:58:45.000
2361,75,MSLI,18:30:36.000
2362,109,URBN,16:37:18.000
2363,456,TISI,23:10:58.000
2364,274,ONVO,11:16:54.000
2365,505,GMED,10:18:26.000
2366,643,FPT,14:54:29.000
2367,464,PSCD,2:35:39.000
2368,574,PBB,17:59:07.000
2369,419,NGHCZ,7:49:46.000
2370,697,RCL,1:14:05.000
2371,182,NBD,6:49:09.000
2372,925,OMCL,1:35:45.000
2373,922,VMW,17:12:42.000
2374,532,CLNS^D,13:40:35.000
2375,245,PAVMW,3:22:52.000
2376,696,DE,1:11:54.000
2377,500,DDR,2:22:38.000
2378,259,JMF,22:40:04.000
2379,968,COST,18:37:21.000
2380,186,CLNS^D,20:36:02.000
2381,289,TISI,9:38:59.000
2382,178,IRWD,3:22:12.000
2383,94,ALR^B,0:19:26.000
2384,91,WSTG,21:17:51.000
2385,955,JPM^E,22:55:41.000
2386,52,EQC,11:54:26.000
2387,499,KMX,8:44:17.000
2388,455,NQ,8:23:04.000
2389,441,HIVE,3:56:02.000
2390,144,CCP,5:55:25.000
2391,246,PMD,3:37:34.000
2392,213,UNAM,22:24:43.000
2393,498,ICHR,6:26:37.000
2394,553,CRNT,18:02:01.000
2395,416,MPO,16:57:27.000
2396,943,PHD,20:09:29.000
2397,570,CTV,23:09:44.000
2398,762,GM,5:36:41.000
2399,285,NYLD.A,14:56:42.000
2400,65,COE,11:17:55.000
2401,733,CYCC,11:30:18.000
2402,820,FPAY,22:59:36.000
2403,940,AFW.CL,0:36:47.000
2404,263,PTSI,3:06:33.000
2405,642,MYC,19:38:43.000
2406,378,BGT,9:37:33.000
2407,213,DTK,16:29:59.000
2408,378,CNX,10:29:03.000
2409,708,NHI,10:23:37.000
2410,898,TWX,18:23:03.000
2411,857,SILC,19:08:52.000
2412,178,LGND,1:55:01.000
2413,995,PPG,21:22:38.000
2414,864,HIVE,2:26:25.000
2415,60,AAT,11:12:15.000
2416,413,SNDX,17:38:33.000
2417,62,DDD,20:41:02.000
2418,935,BLD,0:54:23.000
2419,767,APA,2:53:31.000
2420,95,NOVN,20:58:13.000
2421,307,EBSB,7:42:10.000
2422,153,STAR^D,6:28:45.000
2423,124,GCH,22:59:34.000
2424,98,MCS,23:03:26.000
2425,584,IPHI,11:24:28.000
2426,696,POWL,1:07:19.000
2427,403,GLYC,3:21:03.000
2428,823,FCPT,23:47:00.000
2429,635,HCKT,4:25:36.000
2430,824,UBOH,8:21:18.000
2431,667,FTHI,4:32:55.000
2432,865,MYC,12:45:02.000
2433,688,CAE,6:13:51.000
2434,699,RBA,22:33:18.000
2435,732,CCP,13:23:54.000
2436,765,KED,9:04:44.000
2437,88,INGR,21:10:06.000
2438,284,ORG,4:15:06.000
2439,117,CMRE,5:18:39.000
2440,691,COE,22:50:17.000
2441,358,ECL,4:52:37.000
2442,803,INGR,19:27:10.000
2443,317,MACQW,13:30:09.000
2444,23,ABY,23:35:31.000
2445,650,IPCC,3:42:24.000
2446,886,BAC^I,2:37:49.000
2447,31,CAE,8:16:39.000
2448,257,MCC,3:16:56.000
2449,610,HEAR,3:01:49.000
2450,509,AMCN,23:39:05.000
2451,495,AMAG,0:46:36.000
2452,174,BANFP,13:33:42.000
2453,198,CNX,10:33:57.000
2454,430,FNY,2:10:59.000
2455,922,RFIL,3:26:06.000
2456,977,CMRE,9:12:10.000
2457,831,VECO,10:06:14.000
2458,798,DXLG,11:15:02.000
2459,145,SRF,14:12:04.000
2460,927,DSXN,23:14:54.000
2461,516,PTSI,6:48:18.000
2462,311,GNMK,9:25:04.000
2463,875,DDR,9:40:48.000
2464,363,HIVE,20:54:01.000
2465,794,PPH,4:03:52.000
2466,366,CEM,15:29:54.000
2467,940,DK,3:42:34.000
2468,151,TNDM,6:25:20.000
2469,317,GES,20:18:14.000
2470,310,BCE,1:37:41.000
2471,24,PERI,22:19:20.000
2472,357,NCTY,17:01:18.000
2473,717,ARRY,16:31:25.000
2474,501,NGHCZ,20:20:56.000
2475,289,QTWO,0:08:51.000
2476,812,SILC,20:34:14.000
2477,973,MYOK,20:18:38.000
2478,140,TSNU,22:06:31.000
2479,879,GATX,3:05:16.000
2480,58,NCTY,1:10:15.000
2481,529,PPL,6:10:06.000
2482,476,RBA,21:45:58.000
2483,578,RCL,7:07:23.000
2484,833,NICE,7:40:37.000
2485,348,FNCX,3:26:05.000
2486,703,OACQ,20:46:34.000
2487,803,STAR^D,3:20:18.000
2488,757,SIG,1:40:26.000
2489,306,MPVD,15:37:59.000
2490,958,LMNR,11:38:50.000
2491,113,LAZ,2:00:44.000
2492,843,TOUR,10:42:30.000
2493,508,CTV,5:40:26.000
2494,634,APOPW,9:18:46.000
2495,767,SAJA,14:21:25.000
2496,414,VMW,20:24:10.000
2497,52,CFBK,1:29:55.000
2498,511,BUFF,3:13:32.000
2499,392,GCH,1:17:04.000
2500,517,TOUR,11:24:26.000
2501,499,TBI,12:19:09.000
2502,922,UONE,9:14:00.000
2503,19,HBP,2:34:08.000
2504,886,PRTO,20:05:34.000
2505,808,GPT^A,13:42:27.000
2506,733,ETFC,12:18:00.000
2507,600,CLIR,16:44:54.000
2508,716,CFBK,9:17:13.000
2509,704,CTU,2:50:41.000
2510,960,DYNT,13:30:59.000
2511,86,SILC,22:23:30.000
2512,253,KBWB,12:53:08.000
2513,206,VEEV,21:46:01.000
2514,386,FEX,7:57:56.000
2515,722,SHAK,12:27:27.000
2516,713,TOUR,9:58:09.000
2517,689,NURO,15:56:35.000
2518,420,CNXC,0:47:13.000
2519,739,CMRE,13:28:33.000
2520,27,BSAC,12:21:55.000
2521,18,CHRW,16:36:20.000
2522,818,ABEO,11:13:02.000
2523,796,FLOW,1:26:32.000
2524,626,MACQW,7:28:41.000
2525,430,SRF,13:35:13.000
2526,588,EXAS,0:07:03.000
2527,645,RCII,10:21:42.000
2528,208,QUAD,6:13:24.000
2529,941,CMRE,4:28:10.000
2530,120,AMAG,21:56:15.000
2531,602,GLYC,6:40:17.000
2532,898,CR,1:13:01.000
2533,796,WSTG,11:20:54.000
2534,793,IPCC,18:33:19.000
2535,125,MCS,13:38:57.000
2536,611,UZA,14:34:46.000
2537,263,QTEC,20:16:50.000
2538,49,UBSH,3:20:51.000
2539,255,XOXO,4:49:28.000
2540,545,TCFC,21:44:19.000
2541,113,WAC,4:19:14.000
2542,674,ENIC,9:06:02.000
2543,804,VEDL,12:46:12.000
2544,689,VECO,1:46:33.000
2545,258,GENE,13:42:18.000
2546,603,JMF,2:16:25.000
2547,348,PPH,19:43:47.000
2548,559,MLP,16:49:27.000
2549,927,JCI,19:37:57.000
2550,155,SNGXW,18:52:20.000
2551,410,VALE.P,16:42:30.000
2552,964,LRAD,11:32:16.000
2553,648,EDGE,6:45:37.000
2554,992,FORM,16:45:30.000
2555,830,RARX,19:54:15.000
2556,962,HBP,22:22:31.000
2557,552,MPLX,3:45:42.000
2558,912,HBP,14:52:40.000
2559,942,MYOK,8:58:08.000
2560,505,DORM,3:56:26.000
2561,575,JPM^E,15:05:18.000
2562,547,HPP,13:59:41.000
2563,219,MSLI,9:43:19.000
2564,553,FIS,15:41:37.000
2565,606,NEE^C,18:37:59.000
2566,986,GLNG,10:22:50.000
2567,545,JMF,11:15:45.000
2568,670,CLAC,0:33:15.000
2569,451,INTC,16:42:54.000
2570,549,AMNB,2:59:42.000
2571,675,ONVO,3:21:27.000
2572,389,IMRN,12:10:38.000
2573,991,CHRW,1:41:03.000
2574,335,FNCX,12:04:10.000
2575,148,HIMX,6:39:11.000
2576,755,RAIL,19:23:42.000
2577,408,VIGI,4:30:25.000
2578,392,RMAX,19:08:52.000
2579,278,HAE,5:49:22.000
2580,46,O,18:03:32.000
2581,619,EQGP,20:05:47.000
2582,457,KSS,2:56:19.000
2583,144,JPM^E,23:58:25.000
2584,408,WSTG,18:56:12.000
2585,584,QTWO,22:32:00.000
2586,98,GFA,1:49:54.000
2587,247,IMRN,10:01:40.000
2588,633,MX,11:51:25.000
2589,397,EMIF,4:23:16.000
2590,250,NLY^A,18:49:26.000
2591,122,CTV,13:50:02.000
2592,576,RST,4:44:26.000
2593,120,NUM,2:50:05.000
2594,742,GMS,6:25:10.000
2595,85,VSTO,20:05:36.000
2596,44,WSBC,7:02:40.000
2597,668,VTVT,19:35:04.000
2598,239,BLD,9:14:18.000
2599,679,BLVDW,23:50:38.000
2600,641,RADA,5:10:49.000
2601,682,MPO,15:16:58.000
2602,390,EQC,2:35:16.000
2603,733,PHI,7:07:16.000
2604,509,PMD,9:58:22.000
2605,948,GWRS,11:21:52.000
2606,807,FII,6:53:47.000
2607,203,GHY,0:46:22.000
2608,690,PBB,19:00:01.000
2609,228,CALM,21:31:06.000
2610,959,RMAX,21:19:16.000
2611,653,FCB,8:46:53.000
2612,202,MCS,0:32:57.000
2613,643,ITCI,7:07:53.000
2614,719,UTF,10:37:56.000
2615,962,ZN,23:03:30.000
2616,125,ASGN,3:01:45.000
2617,407,RILYL,3:31:33.000
2618,140,PGTI,5:44:42.000
2619,991,O,16:16:46.000
2620,485,AJRD,1:17:01.000
2621,134,EQGP,6:19:21.000
2622,766,BRK.B,16:13:45.000
2623,521,GLNG,4:49:30.000
2624,14,SRG,13:38:07.000
2625,977,EXAS,21:33:51.000
2626,559,AMH^F,16:19:32.000
2627,212,LTXB,7:18:53.000
2628,798,REXX,13:18:59.000
2629,934,STI.WS.A,22:37:50.000
2630,301,WLDN,18:10:00.000
2631,918,MNST,20:07:26.000
2632,97,BLVDW,16:36:10.000
2633,221,SIG,7:02:16.000
2634,721,BIOC,10:22:06.000
2635,886,TNP^E,17:04:07.000
2636,208,NEE^C,10:23:52.000
2637,723,RCL,16:15:02.000
2638,223,CNX,3:55:01.000
2639,701,PTSI,20:53:22.000
2640,16,AMMA,2:52:39.000
2641,765,UBOH,16:08:27.000
2642,322,AMAG,3:53:21.000
2643,713,MOMO,1:20:29.000
2644,774,DSLV,12:09:04.000
2645,738,O,8:27:04.000
2646,351,VIGI,16:27:49.000
2647,401,MIME,14:43:23.000
2648,527,IMRN,8:06:52.000
2649,657,IAC,15:38:14.000
2650,149,IPHI,13:34:09.000
2651,69,IDE,7:21:55.000
2652,738,FIV,3:59:59.000
2653,94,ALL^D,3:47:53.000
2654,460,UZA,19:39:54.000
2655,224,KT,8:01:12.000
2656,628,VTVT,11:20:33.000
2657,176,GWB,22:40:40.000
2658,998,PMD,18:27:05.000
2659,382,PTSI,20:48:04.000
2660,489,URBN,13:23:57.000
2661,581,UNP,10:57:15.000
2662,6,WAT,14:58:26.000
2663,759,TSEM,4:02:09.000
2664,527,BUFF,4:28:56.000
2665,544,MYC,9:24:21.000
2666,88,VTVT,21:14:08.000
2667,856,CFC^B,15:17:03.000
2668,665,ZSAN,17:54:24.000
2669,682,LADR,4:54:50.000
2670,133,AAT,19:46:49.000
2671,711,PBFX,0:58:09.000
2672,631,MEDP,12:18:28.000
2673,645,NOVN,5:00:18.000
2674,296,RMP,1:10:44.000
2675,461,NHI,6:15:31.000
2676,431,APA,7:36:33.000
2677,911,CDR,7:26:57.000
2678,257,ITUS,11:58:05.000
2679,818,CFC^B,17:05:13.000
2680,281,STAR^D,7:50:49.000
2681,103,ESPR,5:30:08.000
2682,995,TBI,18:47:49.000
2683,591,BNJ,6:18:21.000
2684,932,AXSM,21:40:52.000
2685,349,JPM^E,16:52:57.000
2686,427,IPCC,2:51:01.000
2687,840,CR,8:17:47.000
2688,265,DQ,7:31:30.000
2689,561,BIOC,13:56:27.000
2690,495,TNDM,6:14:04.000
2691,624,BIP,1:11:26.000
2692,427,AMAG,5:26:14.000
2693,344,SNLN,11:18:13.000
2694,396,GLYC,12:56:31.000
2695,256,AMMA,4:45:52.000
2696,666,TBI,8:03:11.000
2697,219,LJPC,7:45:34.000
2698,537,CMRE,7:47:00.000
2699,570,BKEP,10:22:14.000
2700,795,LBTYK,12:26:14.000
2701,181,PGTI,16:41:16.000
2702,159,IDE,1:40:08.000
2703,117,EGBN,20:05:18.000
2704,78,MPLX,2:31:13.000
2705,753,JSM,8:26:31.000
2706,45,GM,9:42:20.000
2707,275,UONE,21:58:51.000
2708,428,NOVN,21:26:58.000
2709,612,C^P,0:55:40.000
2710,3,MUC,13:33:05.000
2711,298,CPAH,7:49:56.000
2712,423,INTG,23:19:00.000
2713,216,MZOR,2:50:04.000
2714,93,RADA,20:18:48.000
2715,461,QTEC,12:25:53.000
2716,592,HPP,9:09:29.000
2717,847,HBP,12:38:38.000
2718,823,HEAR,13:32:36.000
2719,824,JSM,11:41:36.000
2720,324,TBBK,2:53:30.000
2721,812,NOV,20:11:07.000
2722,630,PSC,1:15:06.000
2723,78,SHO,23:49:20.000
2724,193,JLL,0:23:29.000
2725,787,WMGI,14:32:08.000
2726,581,LCUT,4:27:46.000
2727,183,RGSE,3:15:17.000
2728,147,GMED,22:03:55.000
2729,5,NEE,4:16:27.000
2730,903,ESG,6:06:20.000
2731,586,CNXC,7:15:03.000
2732,329,TWI,2:50:07.000
2733,72,SAJA,2:58:05.000
2734,657,JPM^E,5:06:27.000
2735,28,STAF,17:41:01.000
2736,729,STMP,6:09:43.000
2737,886,DE,21:03:33.000
2738,240,INTC,10:10:48.000
2739,886,BRK.B,9:45:48.000
2740,957,NYMTO,5:49:56.000
2741,326,UCTT,5:23:12.000
2742,610,GAB,11:02:38.000
2743,479,ALL^D,15:00:37.000
2744,379,BLL,20:17:22.000
2745,231,IMRN,8:25:25.000
2746,314,FBR,17:42:06.000
2747,617,CHK^D,13:11:52.000
2748,451,BXMX,13:44:58.000
2749,638,TOUR,7:32:23.000
2750,999,GNMK,18:47:40.000
2751,724,MS^E,2:55:31.000
2752,353,LTXB,14:24:01.000
2753,790,MYCC,16:47:54.000
2754,892,RARX,20:10:12.000
2755,134,GM,4:08:02.000
2756,30,EBSB,12:38:41.000
2757,594,GWRS,13:59:26.000
2758,860,ABY,9:09:55.000
2759,566,ADNT,9:49:02.000
2760,667,HIIQ,11:41:50.000
2761,959,DE,18:14:27.000
2762,976,WLDN,3:15:57.000
2763,391,OACQ,15:31:30.000
2764,180,NLST,3:33:05.000
2765,4,GLOB,3:51:51.000
2766,633,UZA,0:25:01.000
2767,410,PAVMW,23:00:59.000
2768,213,HIMX,0:10:59.000
2769,671,EPR,22:08:00.000
2770,236,TWI,15:06:55.000
2771,682,NRCIA,14:36:30.000
2772,927,NHI,13:46:08.000
2773,571,PSTB,21:45:47.000
2774,89,RAIL,12:37:48.000
2775,688,RILYL,16:29:56.000
2776,876,CBT,21:14:49.000
2777,237,BFO,18:48:35.000
2778,645,ECA,23:34:26.000
2779,347,EVOL,22:46:47.000
2780,753,VEDL,19:32:38.000
2781,748,AKO.B,14:59:35.000
2782,222,SRCLP,17:53:17.000
2783,253,TSEM,10:10:40.000
2784,313,LCUT,2:29:05.000
2785,420,FJP,9:06:57.000
2786,367,CAI,16:10:11.000
2787,552,EQC,23:40:44.000
2788,982,EROS,10:33:18.000
2789,359,TNDM,5:20:03.000
2790,379,LAZ,21:46:39.000
2791,978,NVG,21:52:27.000
2792,258,STAR^D,2:59:07.000
2793,302,LJPC,7:13:04.000
2794,148,CLIR,18:08:32.000
2795,972,BANFP,19:27:03.000
2796,628,ETW,2:17:51.000
2797,691,COST,1:38:31.000
2798,724,ICHR,4:41:01.000
2799,263,TNDM,1:13:13.000
2800,476,HIMX,2:55:56.000
2801,147,INSW,16:25:19.000
2802,791,ESPR,21:30:22.000
2803,925,INN,16:54:41.000
2804,647,NUO,9:56:39.000
2805,638,EVOL,6:24:38.000
2806,90,QUAD,23:39:22.000
2807,904,FEMS,0:37:23.000
2808,840,IMKTA,6:08:15.000
2809,814,TNDM,10:30:22.000
2810,486,VIGI,19:39:05.000
2811,812,SCHW^B,20:21:54.000
2812,876,OASM,12:29:51.000
2813,572,CMRE,23:32:05.000
2814,885,DRD,3:38:56.000
2815,95,GMED,1:25:48.000
2816,786,WAC,20:02:14.000
2817,792,AFSI^C,0:20:13.000
2818,331,EMCG,15:49:16.000
2819,256,KMX,2:54:26.000
2820,441,AOI,9:28:14.000
2821,555,TBI,5:19:10.000
2822,271,TSNU,20:32:52.000
2823,680,VMI,10:21:28.000
2824,401,CNMD,2:07:26.000
2825,153,AVGO,13:51:49.000
2826,991,DMPI,16:16:27.000
2827,892,PBB,1:20:27.000
2828,656,PRTO,13:07:08.000
2829,783,CDR,8:15:40.000
2830,68,HCSG,21:41:40.000
2831,745,DSLV,16:55:39.000
2832,303,FBR,18:08:41.000
2833,790,TDW,14:38:25.000
2834,332,CLRB,10:25:07.000
2835,320,ARNA,14:50:04.000
2836,904,C^P,17:13:07.000
2837,776,GENE,4:22:24.000
2838,718,CBL^D,22:08:45.000
2839,405,FBR,7:44:03.000
2840,53,GNMK,2:14:37.000
2841,369,KBWY,19:09:28.000
2842,216,NCTY,4:29:17.000
2843,411,CBL^D,22:44:07.000
2844,573,SRUN,18:50:28.000
2845,494,BAC^D,10:28:45.000
2846,200,CHK^D,4:15:41.000
2847,974,NBD,11:06:35.000
2848,659,SRET,4:31:08.000
2849,367,TNP^E,0:20:30.000
2850,548,NADL,17:56:43.000
2851,694,MLP,4:21:30.000
2852,393,SHI,14:20:14.000
2853,266,ANIP,1:40:52.000
2854,37,ZN,4:33:25.000
2855,58,RVEN,15:30:28.000
2856,525,PRTO,6:36:13.000
2857,914,USB^M,21:05:12.000
2858,997,FLOW,12:12:34.000
2859,840,SNLN,14:16:46.000
2860,881,GM,15:35:46.000
2861,623,MPO,22:55:17.000
2862,857,RADA,10:22:49.000
2863,446,FIS,13:09:13.000
2864,979,ENIC,2:52:53.000
2865,537,GLNG,4:11:18.000
2866,815,CR,4:47:37.000
2867,407,SPWR,12:49:19.000
2868,495,NM^H,5:38:54.000
2869,339,KBWY,8:28:58.000
2870,486,COWN,2:51:25.000
2871,819,EDGE,16:13:33.000
2872,425,DFS,11:04:06.000
2873,857,WRB^B,12:30:42.000
2874,204,JSM,13:00:11.000
2875,274,KBWB,3:44:12.000
2876,285,MOBL,21:21:48.000
2877,688,VTVT,19:38:48.000
2878,575,GG,20:03:40.000
2879,516,SPWH,11:43:27.000
2880,461,SHAK,9:54:03.000
2881,495,GES,22:24:53.000
2882,74,BKEP,8:01:26.000
2883,372,INN,1:46:04.000
2884,78,BAS,0:13:01.000
2885,135,IAC,19:53:17.000
2886,115,RCL,15:34:44.000
2887,568,TBI,18:49:36.000
2888,203,EQGP,3:09:18.000
2889,24,RMAX,22:03:08.000
2890,587,AAT,0:07:09.000
2891,967,GLOB,10:23:45.000
2892,309,PRTO,15:48:23.000
2893,528,SAJA,19:08:24.000
2894,468,DTY,8:21:41.000
2895,505,PPG,4:09:49.000
2896,575,EFSC,12:18:51.000
2897,861,TNP^E,11:00:38.000
2898,528,TNDM,4:09:06.000
2899,848,TWI,23:04:00.000
2900,674,BR,11:40:14.000
2901,439,IPCC,10:35:17.000
2902,688,DRYS,16:55:23.000
2903,513,DFS,19:14:47.000
2904,488,O,19:45:42.000
2905,398,DXLG,6:24:48.000
2906,388,WABC,13:38:11.000
2907,414,APOPW,2:08:41.000
2908,683,SBR,18:01:25.000
2909,780,PBB,1:57:26.000
2910,246,MACQW,8:33:03.000
2911,77,UNM,14:52:06.000
2912,372,SMED,20:30:25.000
2913,704,TSNU,11:29:21.000
2914,792,CMCO,20:05:01.000
2915,220,RVEN,12:41:41.000
2916,222,UONE,6:55:23.000
2917,297,COWN,11:12:17.000
2918,519,THW,6:23:23.000
2919,95,ELVT,20:32:36.000
2920,340,MSLI,0:06:13.000
2921,936,IPCC,5:27:19.000
2922,128,BIP,14:17:31.000
2923,539,HTF,1:56:10.000
2924,915,SCHW^B,21:37:57.000
2925,896,INTC,4:48:53.000
2926,652,CRNT,3:18:31.000
2927,330,BWLD,14:34:39.000
2928,524,SIG,19:44:55.000
